distance_from_route_m,deviation_duration_sec,heading_difference_deg,off_route_distance_m,returned_to_route,stop_duration_sec,current_speed_kmh,speed_limit_kmh,overspeed_duration_sec,location_context
2.05,14.86,13.28,19.54,0,0.0,38.53,40,0,school
2.25,15.61,6.61,13.76,0,161.41,1.13,20,0,bus_stop
2.55,7.93,1.97,10.91,0,0.0,18.87,20,0,depot
12.26,6.15,5.39,8.65,0,0.0,26.98,35,0,depot
3.29,0.35,16.29,5.68,0,0.0,8.47,30,0,depot
6.35,2.55,10.88,15.15,0,0.0,21.4,40,0,traffic_light
0.52,6.83,13.36,6.2,0,174.96,0.98,45,0,bus_stop
7.71,8.06,3.71,20.96,0,0.0,39.8,45,0,unknown
5.28,9.54,15.77,14.84,0,27.16,0.24,40,0,traffic_light
89.55,32.61,67.43,364.33,1,0.0,40.22,45,0,traffic_light
9.33,0.45,6.41,14.94,0,0.0,11.84,20,0,unknown
10.12,0.68,14.92,19.18,0,0.0,19.27,40,0,traffic_light
4.81,15.07,14.75,15.69,0,0.0,32.77,40,0,traffic_light
13.62,7.44,1.51,19.11,0,6.84,0.78,35,0,traffic_light
1.33,2.94,2.38,12.93,0,0.0,20.55,20,0.04,bus_stop
3.82,0.56,10.17,4.73,0,39.61,0.99,30,0,traffic_light
13.41,2.93,14.49,0.21,0,0.0,23.17,40,0,bus_stop
5.78,0.78,10.3,22.64,0,0.0,13.87,35,0,unknown
2.84,1.6,4.26,21.32,0,198.21,1.0,35,0,bus_stop
1.32,10.36,17.0,11.58,0,0.0,11.82,35,0,bus_stop
1.61,1.21,9.65,26.22,0,0.0,13.1,20,0,school
7.89,3.55,8.61,20.69,0,0.0,16.48,20,0,bus_stop
5.1,2.92,1.72,26.92,0,0.0,31.96,45,0,traffic_light
8.4,12.07,5.66,5.45,0,0.0,45.79,45,0.47,traffic_light
2.72,14.0,12.92,26.34,0,0.0,14.41,40,0,traffic_light
8.99,10.7,17.78,1.06,0,0.0,24.08,35,0,school
2.56,7.25,15.52,13.12,0,49.71,1.04,30,0,bus_stop
1.93,10.22,3.54,4.53,0,0.0,23.94,35,0,unknown
2.59,3.99,10.19,23.7,0,0.0,45.05,50,0,traffic_light
2.0,0.45,7.97,29.01,0,0.0,8.07,50,0,traffic_light
83.38,63.1,41.49,803.84,1,0.0,45.86,45,1.84,depot
0.86,16.48,10.66,25.37,0,0.0,7.33,30,0,bus_stop
10.41,6.1,13.4,21.56,0,0.0,38.8,40,0,traffic_light
11.57,13.35,5.31,25.49,0,0.0,34.94,40,0,school
12.24,5.17,1.9,3.79,0,0.0,28.85,40,0,unknown
6.08,14.52,16.81,19.7,0,22.4,0.31,20,0,traffic_light
22.96,15.83,14.84,17.2,0,52.1,1.02,45,0,unknown
2.57,3.1,0.51,24.05,0,25.3,0.06,20,0,unknown
18.77,1.8,11.28,0.87,0,0.0,20.96,45,0,traffic_light
9.97,5.75,7.23,3.59,0,0.0,22.33,30,0,bus_stop
15.82,8.74,9.59,14.95,0,0.0,15.75,45,0,school
3.2,4.89,15.28,6.29,0,170.79,0.8,30,0,bus_stop
11.86,16.88,17.64,2.89,0,0.0,32.17,50,0,bus_stop
6.74,8.69,17.18,2.17,0,169.6,0.29,35,0,bus_stop
5.29,3.29,14.48,16.94,0,0.0,24.47,45,0,depot
7.73,16.72,12.63,7.77,0,0.0,15.8,20,0,traffic_light
63.78,11.74,67.25,0.72,1,103.1,0.22,20,0,bus_stop
1.0,8.26,15.04,23.3,0,0.0,39.66,45,0,traffic_light
0.37,3.87,3.04,13.59,0,0.0,34.45,45,0,bus_stop
0.33,9.53,1.16,26.68,0,22.6,1.18,20,0,unknown
12.53,2.04,0.11,9.21,0,44.06,0.6,45,0,traffic_light
29.31,9.64,11.8,1.31,0,0.0,34.1,35,0,traffic_light
5.52,2.98,2.94,29.51,0,0.0,18.0,30,0,bus_stop
5.91,11.85,12.0,6.61,0,30.33,0.81,45,0,traffic_light
10.5,16.39,10.23,1.87,0,95.76,0.88,30,0,depot
59.97,50.19,27.6,509.48,1,0.0,36.54,35,2.0,traffic_light
0.68,3.53,6.02,17.42,0,111.27,0.05,35,0,bus_stop
3.62,5.15,13.49,4.84,0,0.0,36.53,35,2.86,traffic_light
72.5,47.41,53.78,9.79,1,30.1,0.74,35,0,unknown
30.81,17.62,13.02,19.01,0,0.0,16.75,20,0,bus_stop
13.45,6.11,1.25,10.03,0,0.0,23.04,50,0,traffic_light
0.41,8.29,2.15,10.97,0,0.0,35.87,35,2.08,bus_stop
4.84,17.31,15.17,11.78,0,0.0,15.9,40,0,unknown
0.39,13.82,1.28,19.82,0,0.0,19.4,40,0,traffic_light
0.15,16.01,6.6,17.5,0,0.0,33.79,50,0,traffic_light
18.82,11.88,5.12,12.34,0,0.0,16.22,20,0,traffic_light
92.67,94.7,23.3,26.16,1,27.97,0.99,40,0,unknown
2.01,3.48,7.45,23.58,0,14.97,0.46,40,0,traffic_light
18.14,4.59,16.01,28.99,0,134.36,0.46,20,0,school
11.04,12.22,5.63,29.49,0,28.68,0.96,50,0,traffic_light
4.86,4.99,9.14,3.53,0,0.0,22.87,40,0,bus_stop
29.1,6.91,5.16,3.34,0,0.0,17.83,35,0,unknown
1.51,4.94,0.03,3.55,0,47.4,0.4,40,0,traffic_light
92.65,80.23,34.33,768.3,1,0.0,34.47,35,0,traffic_light
10.49,8.73,16.21,11.49,0,0.0,39.74,45,0,school
10.68,6.77,11.7,12.84,0,0.0,8.91,40,0,school
26.37,35.47,68.97,137.48,1,0.0,13.95,35,0,depot
12.05,11.94,13.71,6.28,0,0.0,22.52,40,0,depot
14.17,15.75,13.72,21.99,0,0.0,14.75,30,0,traffic_light
13.3,9.51,2.32,27.54,0,55.89,1.01,35,0,traffic_light
10.18,4.44,9.47,16.3,0,0.0,14.69,20,0,unknown
1.34,2.14,4.3,5.8,0,0.0,25.94,30,0,bus_stop
8.84,15.82,3.0,20.7,0,0.0,13.46,45,0,traffic_light
5.89,4.08,7.13,8.27,0,99.29,0.93,50,0,school
2.86,9.5,7.72,4.86,0,0.0,18.89,35,0,traffic_light
57.34,66.82,58.29,278.21,1,0.0,14.99,20,0,traffic_light
5.45,6.65,5.79,21.7,0,70.36,0.27,45,0,unknown
16.24,11.15,11.68,12.24,0,15.24,0.14,40,0,traffic_light
2.13,15.84,3.46,29.84,0,0.0,10.27,20,0,unknown
8.63,5.81,14.57,16.17,0,0.0,8.03,20,0,unknown
1.58,2.61,9.11,29.62,0,0.0,45.23,45,3.62,traffic_light
2.82,2.48,12.81,22.66,0,50.27,0.71,40,0,unknown
1.13,14.46,10.97,27.02,0,0.0,47.15,50,0,unknown
0.99,4.54,2.39,25.75,0,215.78,0.42,20,0,bus_stop
33.31,54.37,68.25,569.78,1,0.0,37.73,40,0,bus_stop
65.52,73.0,30.25,187.71,1,0.0,9.26,20,0,unknown
1.82,0.98,5.32,20.68,0,0.0,14.93,20,0,unknown
8.08,9.35,13.33,14.27,0,0.0,14.2,20,0,traffic_light
0.25,0.96,5.38,1.36,0,7.57,0.94,50,0,traffic_light
93.11,16.51,73.95,5.18,0,53.63,1.13,20,0,unknown
1.54,2.8,1.09,15.77,0,16.87,1.08,20,0,traffic_light
2.11,9.29,11.83,8.89,0,0.0,7.47,45,0,traffic_light
12.48,0.37,10.01,10.36,0,0.0,21.81,20,2.12,school
3.84,4.69,15.19,4.93,0,77.89,0.96,50,0,bus_stop
18.72,13.14,5.28,11.15,0,0.0,16.85,50,0,bus_stop
3.71,6.64,12.1,27.45,0,0.0,29.26,50,0,traffic_light
3.24,2.1,2.09,16.55,0,0.0,42.2,50,0,bus_stop
9.02,14.86,1.42,15.17,0,153.54,0.87,30,0,bus_stop
0.69,5.54,7.2,5.54,0,512.22,1.16,30,0,school
13.56,12.38,0.03,1.26,0,53.8,0.8,40,0,traffic_light
5.43,9.42,5.32,12.43,0,82.91,0.37,30,0,bus_stop
3.76,10.41,9.16,26.45,0,0.0,37.33,40,0,school
19.39,12.23,0.9,22.42,0,0.0,12.22,30,0,traffic_light
41.45,87.65,24.05,2.08,1,40.89,0.09,40,0,traffic_light
7.87,17.12,5.32,2.41,0,0.0,28.02,40,0,depot
6.29,13.04,6.85,17.91,0,29.79,0.02,45,0,unknown
3.16,3.01,2.79,27.03,0,0.0,14.12,50,0,school
0.98,12.25,3.94,22.73,0,0.0,22.84,40,0,traffic_light
55.47,84.97,32.07,0.92,1,259.16,0.04,50,0,bus_stop
5.26,15.35,4.53,27.34,0,0.0,16.81,20,0,school
10.93,4.86,7.62,19.39,0,0.0,17.08,30,0,traffic_light
5.41,13.11,9.55,22.99,0,0.0,34.44,35,0,bus_stop
6.59,12.98,3.47,22.08,0,0.0,19.42,35,0,traffic_light
3.81,4.14,14.29,27.38,0,0.0,40.31,40,3.94,traffic_light
0.13,17.42,13.3,6.41,0,0.0,21.02,30,0,traffic_light
1.41,15.23,7.27,23.07,0,0.0,20.6,30,0,unknown
4.43,14.47,9.98,28.76,0,0.0,31.77,30,0.9,unknown
14.64,4.86,14.77,6.26,0,57.77,1.17,20,0,traffic_light
3.42,12.51,5.76,26.99,0,0.0,10.78,45,0,unknown
3.13,15.63,12.12,1.24,0,191.73,0.48,30,0,bus_stop
5.39,2.44,15.64,14.03,0,5.85,0.47,50,0,unknown
7.47,2.69,5.83,28.55,0,0.0,36.6,35,2.76,depot
1.88,7.35,4.29,15.33,0,37.7,0.83,30,0,unknown
70.47,46.8,16.3,484.64,1,0.0,37.28,40,0,unknown
12.1,12.45,12.42,10.14,0,0.0,23.12,45,0,bus_stop
9.03,11.58,2.43,29.45,0,0.0,21.61,20,1.4,school
11.71,5.26,11.21,19.67,0,0.0,44.48,50,0,traffic_light
47.31,41.61,15.61,192.68,1,0.0,16.67,35,0,traffic_light
0.07,15.46,8.58,0.45,0,0.0,17.88,20,0,bus_stop
6.64,6.81,8.49,24.89,0,0.0,45.54,50,0,bus_stop
0.25,2.86,7.34,17.57,0,0.0,47.84,45,2.06,unknown
60.98,27.54,27.02,100.38,1,0.0,13.12,30,0,unknown
1.32,15.58,14.02,1.0,0,0.0,19.53,35,0,school
15.93,17.94,10.92,22.45,0,0.0,10.78,30,0,traffic_light
29.03,8.02,11.04,27.97,0,39.77,0.93,30,0,traffic_light
17.72,7.71,4.56,7.75,0,76.12,0.06,30,0,bus_stop
9.49,4.45,1.76,4.73,0,0.0,18.92,20,0,traffic_light
8.56,10.97,5.79,29.1,0,165.52,1.11,20,0,depot
10.26,8.53,14.65,0.49,0,0.0,12.51,40,0,traffic_light
11.22,14.43,12.77,16.29,0,0.0,15.76,35,0,unknown
5.36,8.34,6.86,1.93,0,32.58,0.42,45,0,traffic_light
10.95,4.15,9.58,6.59,0,0.0,14.81,40,0,traffic_light
0.12,14.84,9.67,24.55,0,33.55,0.65,20,0,unknown
2.17,3.91,7.11,9.26,0,0.0,39.2,50,0,bus_stop
7.01,6.24,3.68,2.75,0,0.0,22.58,50,0,unknown
49.19,32.7,24.49,9.44,1,227.25,1.04,35,0,school
3.31,9.44,12.36,6.84,0,0.0,14.64,40,0,bus_stop
3.86,3.1,3.18,10.02,0,0.0,19.86,20,0,traffic_light
3.58,17.22,8.64,6.64,0,0.0,25.74,35,0,school
64.66,46.11,67.45,101.6,0,0.0,7.93,20,0,traffic_light
5.6,13.61,10.51,25.0,0,0.0,16.59,30,0,depot
0.47,7.0,14.41,16.04,0,0.0,24.45,30,0,traffic_light
7.96,1.06,16.38,26.64,0,15.36,0.03,50,0,traffic_light
0.93,11.2,1.29,19.0,0,199.99,0.43,20,0,depot
13.22,0.55,4.29,3.14,0,0.0,15.82,50,0,traffic_light
3.05,0.88,3.46,7.11,0,0.0,17.18,30,0,traffic_light
18.64,0.4,5.35,1.92,0,0.0,11.97,35,0,unknown
1.3,2.24,14.04,26.98,0,0.0,27.21,30,0,bus_stop
9.46,3.74,3.97,3.31,0,45.11,0.04,30,0,traffic_light
8.66,6.62,1.96,11.6,0,6.94,0.29,20,0,unknown
15.71,15.12,17.21,12.2,0,0.0,30.1,40,0,traffic_light
16.15,11.39,10.46,5.44,0,0.0,24.21,40,0,bus_stop
0.33,5.34,12.33,2.43,0,0.0,29.14,50,0,school
4.81,10.29,14.41,6.27,0,589.48,0.03,45,0,school
85.99,76.95,49.71,335.11,1,0.0,15.68,45,0,unknown
1.01,15.16,6.23,18.41,0,0.0,10.51,30,0,traffic_light
0.98,0.99,11.21,3.42,0,0.0,34.23,35,0,unknown
75.96,86.32,41.85,4.86,1,67.92,0.2,50,0,unknown
11.0,13.02,2.28,8.57,0,0.0,31.72,40,0,traffic_light
3.04,7.82,12.43,9.68,0,0.0,25.08,30,0,bus_stop
1.28,8.53,7.1,5.2,0,0.0,20.06,20,2.71,traffic_light
7.49,8.44,8.44,22.69,0,172.73,1.12,50,0,depot
7.0,16.96,13.73,2.44,0,196.35,0.14,20,0,school
1.42,4.12,13.0,8.39,0,325.18,0.26,30,0,school
3.32,13.92,6.16,3.02,0,0.0,11.98,35,0,bus_stop
3.51,2.38,1.29,6.14,0,161.45,0.26,35,0,bus_stop
0.77,14.79,5.46,12.82,0,0.0,8.95,20,0,bus_stop
2.32,14.05,15.99,10.23,0,0.0,29.53,35,0,unknown
65.18,47.82,24.31,510.28,1,0.0,38.41,40,0,unknown
3.6,12.93,9.06,21.88,0,0.0,22.4,20,0.09,bus_stop
1.84,8.98,13.68,11.84,0,0.0,21.69,30,0,unknown
0.55,11.03,11.53,16.73,0,0.0,22.08,40,0,unknown
0.18,1.95,8.0,9.34,0,41.68,1.15,45,0,bus_stop
10.92,5.81,7.86,7.83,0,11.84,1.12,20,0,traffic_light
8.74,0.48,7.08,22.64,0,372.52,1.17,35,0,school
0.27,17.45,10.27,20.58,0,113.5,0.94,40,0,depot
4.38,4.6,5.79,14.73,0,153.03,0.08,50,0,depot
8.29,5.48,5.24,4.12,0,17.22,0.09,45,0,traffic_light
9.82,13.96,14.5,21.97,0,0.0,22.3,20,3.93,school
13.34,13.94,17.84,17.31,0,0.0,23.35,30,0,traffic_light
0.52,14.47,4.02,16.11,0,0.0,28.17,30,0,bus_stop
0.35,2.51,3.92,1.4,0,0.0,22.08,20,2.32,school
1.02,5.92,15.97,27.54,0,0.0,15.63,50,0,bus_stop
22.19,11.33,11.13,13.38,0,0.0,37.92,40,0,traffic_light
3.59,3.97,6.59,7.14,0,275.41,0.78,35,0,depot
0.48,9.61,5.26,27.98,0,272.4,1.01,35,0,school
8.33,4.12,4.32,22.06,0,40.33,0.54,20,0,traffic_light
8.28,7.32,4.71,20.51,0,129.7,1.16,20,0,bus_stop
3.15,14.52,5.04,18.67,0,0.0,28.27,45,0,school
0.87,2.54,11.05,29.37,0,0.0,23.0,35,0,unknown
5.94,10.12,6.77,27.26,0,775.14,0.35,50,0,school
5.4,2.03,2.96,1.87,0,0.0,23.95,40,0,unknown
1.91,15.92,14.85,17.86,0,0.0,20.43,40,0,school
32.71,13.9,5.85,11.93,0,0.0,26.57,30,0,traffic_light
3.4,4.13,2.14,5.49,0,0.0,25.4,40,0,depot
7.82,13.3,3.36,8.79,0,0.0,28.02,30,0,traffic_light
7.39,12.72,15.92,11.21,0,0.0,22.38,40,0,bus_stop
2.01,17.19,5.88,16.27,0,0.0,8.64,20,0,traffic_light
2.69,14.69,6.36,7.07,0,0.0,44.35,50,0,unknown
7.48,9.12,4.17,0.74,0,0.0,35.19,35,1.93,traffic_light
6.41,13.17,2.64,4.21,0,51.36,0.41,35,0,unknown
18.39,9.22,15.08,5.43,0,495.31,1.11,40,0,school
4.33,5.33,0.18,4.28,0,0.0,19.38,30,0,unknown
7.54,9.73,0.57,6.68,0,0.0,25.59,45,0,traffic_light
2.89,12.56,16.29,16.89,0,15.57,1.15,45,0,traffic_light
2.1,6.73,10.81,12.26,0,0.0,16.2,40,0,traffic_light
18.14,15.88,17.58,22.12,0,0.0,23.93,35,0,school
0.46,12.87,13.61,16.78,0,0.0,18.93,30,0,bus_stop
6.15,16.32,1.47,10.38,0,44.78,0.43,40,0,unknown
16.9,11.29,15.66,28.44,0,0.0,41.28,50,0,depot
37.28,98.29,15.48,209.12,1,0.0,7.66,40,0,school
0.44,8.84,2.6,1.59,0,2.52,0.97,20,0,unknown
6.06,15.32,7.06,27.06,0,168.18,0.58,35,0,depot
0.01,2.41,13.68,28.58,0,63.04,0.73,45,0,traffic_light
1.3,4.84,17.39,13.61,0,29.19,1.1,50,0,unknown
1.25,10.04,13.15,13.48,0,0.0,38.36,50,0,school
52.31,36.39,43.68,2.3,1,88.88,0.23,20,0,bus_stop
0.63,0.18,2.73,10.33,0,0.0,7.78,30,0,traffic_light
17.72,8.8,2.84,8.49,0,40.8,0.94,40,0,traffic_light
6.39,16.98,13.94,20.64,0,33.5,0.54,40,0,unknown
3.43,6.99,12.19,22.41,0,0.0,16.68,20,0,depot
10.47,16.16,5.0,4.22,0,0.0,33.46,50,0,bus_stop
10.42,10.74,11.58,17.78,0,210.04,1.09,20,0,school
1.4,7.88,6.63,25.56,0,54.99,0.61,30,0,unknown
1.64,4.46,7.08,16.29,0,0.0,46.31,50,0,traffic_light
12.21,1.63,4.45,29.72,0,11.29,0.17,35,0,unknown
9.71,10.4,12.65,5.72,0,0.0,28.99,35,0,traffic_light
4.98,16.07,6.74,10.5,0,183.49,0.68,30,0,bus_stop
57.85,82.65,26.96,329.16,1,0.0,14.34,35,0,traffic_light
0.79,8.55,2.85,6.38,0,207.03,0.89,35,0,bus_stop
2.28,13.09,5.47,14.14,0,23.79,1.0,50,0,traffic_light
0.83,9.71,14.07,5.13,0,37.97,0.36,40,0,traffic_light
2.67,2.33,2.64,0.78,0,21.67,0.35,50,0,traffic_light
7.4,12.96,1.74,20.96,0,0.0,26.46,45,0,bus_stop
7.57,12.41,4.62,16.72,0,0.0,9.95,35,0,unknown
6.25,4.63,11.04,17.01,0,0.0,21.25,30,0,unknown
4.38,9.14,0.19,11.23,0,0.0,46.73,50,0,traffic_light
4.08,16.26,4.59,4.6,0,205.53,1.1,45,0,school
23.67,9.74,13.14,14.12,0,0.0,40.25,50,0,traffic_light
6.28,3.74,12.14,12.43,0,0.0,8.27,35,0,bus_stop
4.48,11.39,16.57,3.69,0,0.0,37.95,35,2.16,unknown
1.31,11.4,3.86,2.51,0,56.14,0.03,30,0,unknown
12.15,5.52,14.96,14.41,0,0.0,17.08,50,0,traffic_light
3.13,12.08,11.96,1.53,0,0.0,21.64,30,0,school
4.44,17.16,0.49,4.04,0,0.0,28.94,35,0,bus_stop
29.7,9.92,12.81,7.76,0,0.0,36.32,35,3.39,unknown
24.03,11.71,16.75,18.95,0,0.0,50.3,50,2.59,depot
1.86,10.73,14.48,28.02,0,27.42,1.09,30,0,traffic_light
0.09,13.94,6.48,13.8,0,16.46,0.08,20,0,traffic_light
17.61,6.03,2.67,9.44,0,0.0,22.96,40,0,traffic_light
5.14,17.65,17.66,22.55,0,12.96,1.17,45,0,unknown
13.97,9.03,11.52,1.61,0,112.57,0.56,50,0,bus_stop
53.88,91.45,18.4,379.58,1,0.0,14.94,35,0,school
0.67,12.96,3.64,8.23,0,0.0,38.02,40,0,traffic_light
8.35,3.03,0.38,15.81,0,0.0,8.62,35,0,bus_stop
13.02,5.76,6.97,25.16,0,0.0,14.74,20,0,bus_stop
14.03,10.68,8.54,7.5,0,0.0,28.14,35,0,school
4.61,10.13,9.98,24.31,0,0.0,17.48,35,0,bus_stop
1.58,3.75,2.65,6.39,0,0.0,21.39,50,0,unknown
2.64,11.94,8.4,25.21,0,0.0,42.82,40,1.97,traffic_light
13.23,5.62,5.58,13.63,0,0.0,26.81,50,0,unknown
5.43,5.94,12.71,27.36,0,526.38,0.95,40,0,school
14.6,0.02,10.03,4.65,0,11.67,0.15,50,0,unknown
0.75,4.36,10.71,23.74,0,33.28,0.62,50,0,traffic_light
0.62,4.48,4.19,3.43,0,0.0,11.72,50,0,traffic_light
0.47,3.99,7.74,12.63,0,228.74,0.83,35,0,school
1.92,17.43,5.02,8.75,0,0.0,37.29,40,0,bus_stop
2.03,7.37,15.81,21.63,0,20.27,0.48,40,0,unknown
2.22,0.35,0.57,1.47,0,0.0,36.89,35,0.62,unknown
14.04,13.01,7.5,12.05,0,10.49,1.12,20,0,unknown
11.22,7.9,0.64,29.98,0,0.0,32.86,40,0,school
12.45,7.11,14.71,16.82,0,0.0,29.28,50,0,school
4.03,3.86,0.66,3.82,0,0.0,11.51,35,0,depot
9.93,13.52,0.26,2.63,0,0.0,25.04,50,0,traffic_light
4.32,9.14,3.25,11.26,0,35.25,0.25,45,0,unknown
82.59,41.67,31.28,224.54,1,0.0,19.4,45,0,school
2.81,6.53,14.65,27.57,0,0.0,17.34,45,0,traffic_light
0.03,10.37,8.27,15.73,0,0.0,31.47,40,0,traffic_light
7.35,13.98,11.18,7.32,0,0.0,8.2,20,0,bus_stop
3.69,2.65,16.61,23.3,0,61.24,0.66,30,0,traffic_light
10.37,13.74,7.32,18.36,0,23.77,1.11,35,0,unknown
1.9,3.07,17.49,9.51,0,13.58,1.15,40,0,traffic_light
0.33,4.86,7.07,1.05,0,380.27,0.65,30,0,depot
47.12,42.46,59.8,5.52,1,38.33,0.47,20,0,traffic_light
6.22,2.73,2.06,16.14,0,63.29,0.18,50,0,traffic_light
11.03,6.33,3.71,7.83,0,0.0,32.42,40,0,school
12.89,10.91,9.19,17.67,0,0.0,27.41,35,0,traffic_light
1.74,6.48,15.86,8.03,0,63.91,1.07,20,0,unknown
4.12,16.95,3.47,7.48,0,0.0,11.37,40,0,traffic_light
4.14,2.06,9.72,15.23,0,0.0,26.14,50,0,unknown
0.05,11.83,1.85,14.97,0,0.0,14.66,45,0,traffic_light
1.04,8.23,1.68,22.56,0,0.0,17.06,20,0,school
1.81,6.14,9.31,10.37,0,242.65,0.83,30,0,depot
6.0,6.38,9.17,17.8,0,0.0,44.91,45,0,traffic_light
10.95,1.64,9.89,15.65,0,32.55,0.58,45,0,traffic_light
8.05,5.84,2.31,27.32,0,0.0,47.87,50,0,depot
1.12,2.73,17.71,26.68,0,40.0,0.01,20,0,traffic_light
9.03,0.83,4.09,28.38,0,14.68,0.96,35,0,traffic_light
0.58,3.49,11.5,23.06,0,0.0,12.46,40,0,bus_stop
3.11,16.36,2.34,0.92,0,542.95,1.12,45,0,depot
78.77,70.56,33.79,12.25,0,67.01,0.63,45,0,traffic_light
1.78,14.97,14.65,3.81,0,0.0,42.83,50,0,unknown
4.33,4.15,6.72,18.83,0,25.47,0.84,20,0,unknown
0.12,13.26,0.33,21.49,0,45.2,0.47,40,0,unknown
8.42,8.02,1.4,20.43,0,0.0,36.68,40,0,school
2.46,1.5,4.09,19.77,0,0.0,20.75,45,0,school
16.53,0.48,4.11,21.67,0,0.0,17.02,35,0,bus_stop
3.04,4.14,15.97,9.77,0,0.0,24.43,35,0,bus_stop
14.92,7.99,14.39,19.65,0,0.0,31.22,40,0,bus_stop
8.05,13.19,17.07,12.34,0,19.04,0.05,30,0,traffic_light
8.9,10.4,2.19,19.62,0,19.1,0.36,50,0,unknown
19.23,15.42,8.45,2.96,0,0.0,12.33,20,0,traffic_light
2.56,17.2,4.13,10.07,0,11.6,0.36,50,0,traffic_light
7.76,4.96,1.96,19.06,0,0.0,17.21,30,0,school
3.73,3.01,17.33,0.14,0,0.0,38.8,45,0,unknown
11.62,16.57,5.63,28.36,0,0.0,41.89,50,0,traffic_light
1.73,11.28,3.35,4.9,0,0.0,22.8,20,2.58,school
34.14,32.93,25.44,155.18,0,0.0,16.97,50,0,unknown
8.1,0.98,15.71,21.3,0,267.43,0.04,35,0,school
12.94,0.5,2.3,27.84,0,0.0,11.93,45,0,school
7.19,2.23,15.88,24.05,0,121.25,0.36,35,0,bus_stop
18.75,1.06,16.28,14.71,0,0.0,13.13,30,0,depot
1.79,0.9,4.13,25.73,0,0.0,21.69,45,0,traffic_light
0.67,15.06,3.9,23.74,0,52.47,0.62,50,0,traffic_light
6.56,5.05,15.84,1.73,0,163.91,0.81,40,0,bus_stop
4.37,11.01,1.46,28.39,0,31.73,0.4,45,0,unknown
4.61,15.97,6.18,0.49,0,0.0,42.95,40,0.89,unknown
3.43,9.27,7.13,12.09,0,0.0,13.84,35,0,bus_stop
2.85,12.92,11.33,0.26,0,65.69,1.05,45,0,traffic_light
1.22,11.69,7.37,16.03,0,0.0,20.18,40,0,traffic_light
4.4,1.42,0.69,13.94,0,0.0,13.63,40,0,unknown
0.02,17.07,17.33,22.84,0,0.0,15.85,20,0,traffic_light
0.83,3.28,11.13,5.67,0,0.0,19.18,30,0,bus_stop
17.93,8.24,14.83,26.89,0,0.0,20.33,40,0,traffic_light
4.65,9.54,5.58,0.38,0,0.0,22.71,50,0,unknown
27.93,4.71,17.62,5.93,0,19.75,0.75,45,0,traffic_light
0.09,17.9,2.26,22.07,0,0.0,17.72,35,0,traffic_light
18.17,16.85,4.61,26.52,0,0.0,7.7,20,0,school
9.46,2.67,17.82,5.8,0,0.0,14.24,30,0,traffic_light
4.71,13.68,16.79,18.75,0,10.07,1.06,20,0,unknown
19.88,10.44,2.9,23.36,0,19.99,0.1,40,0,unknown
0.61,9.65,5.14,16.06,0,0.0,12.46,40,0,unknown
28.33,44.03,43.15,7.12,1,60.59,0.58,30,0,bus_stop
12.62,12.98,14.12,20.82,0,21.58,0.37,40,0,traffic_light
0.49,6.83,14.1,27.26,0,0.0,21.04,40,0,traffic_light
2.2,3.87,17.72,3.9,0,0.0,30.8,40,0,unknown
5.81,14.95,6.84,21.14,0,0.0,8.6,20,0,traffic_light
14.94,14.79,4.18,5.19,0,0.0,19.23,40,0,bus_stop
13.71,5.92,4.7,15.03,0,294.06,0.97,40,0,bus_stop
12.99,0.02,15.82,20.9,0,0.0,21.25,20,0.36,bus_stop
4.5,8.93,3.0,27.05,0,0.0,40.77,50,0,traffic_light
3.14,17.34,9.34,10.56,0,0.0,28.43,50,0,bus_stop
0.65,8.41,11.06,4.67,0,0.0,26.41,40,0,bus_stop
8.53,7.69,11.7,22.58,0,0.0,9.29,35,0,unknown
4.76,6.39,2.97,7.36,0,0.0,35.44,45,0,bus_stop
55.59,39.57,37.52,147.97,0,0.0,13.46,20,0,traffic_light
3.67,0.18,9.85,17.78,0,0.0,31.66,45,0,school
1.84,8.85,16.31,10.88,0,0.0,18.61,45,0,traffic_light
18.62,6.67,6.51,23.26,0,384.65,0.53,30,0,depot
14.15,3.47,9.31,26.14,0,0.0,15.22,20,0,bus_stop
1.82,17.91,8.5,15.7,0,23.73,0.83,30,0,traffic_light
11.91,0.63,4.17,2.39,0,0.0,19.75,50,0,depot
11.05,3.74,11.46,24.29,0,0.0,21.68,50,0,bus_stop
37.53,67.67,59.59,618.8,0,0.0,32.92,35,0,traffic_light
1.82,17.0,7.15,17.47,0,0.0,44.09,50,0,school
0.02,10.18,8.36,3.46,0,0.0,24.81,30,0,bus_stop
2.61,11.35,15.89,4.24,0,71.04,0.3,50,0,unknown
7.0,0.3,10.98,12.9,0,0.0,13.95,20,0,unknown
8.78,10.6,17.68,26.03,0,0.0,19.24,40,0,traffic_light
2.95,2.39,17.47,8.02,0,0.0,39.69,50,0,depot
7.17,13.48,11.58,20.97,0,28.38,0.85,30,0,traffic_light
35.31,81.48,15.05,241.15,0,0.0,10.65,45,0,traffic_light
7.82,16.69,11.17,9.3,0,0.0,27.58,35,0,bus_stop
5.74,16.62,7.88,25.28,0,0.0,10.98,20,0,traffic_light
5.88,0.24,1.65,18.38,0,0.0,23.74,30,0,traffic_light
14.28,15.12,5.52,25.85,0,23.64,0.83,35,0,traffic_light
4.21,11.17,7.58,24.03,0,51.87,0.53,20,0,traffic_light
0.07,3.04,2.93,28.16,0,15.71,0.85,20,0,unknown
